,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
23,0.013505664133532772,0.015322292635836786,0.01850322140536889,0.021684150174900992,0.024865078944433096,0.0280460077139652,0.0312269364834973,0.04581977467328185,0.0604126128630664,0.07500545105285096,0.0895982892426355,0.1358812776989441,0.13406464919664007,0.13088372042710797,0.12770279165757586,0.12452186288804376,0.12134093411851166,0.11816000534897955,0.103567167159195,0.08897432896941046,0.0743814907796259,0.059788652589841354
24,0.015461891147373983,0.017541649083016822,0.02118331926641346,0.024824989449810094,0.02846665963320673,0.032108329816603366,0.03574999999999999,0.05245653685674547,0.06916307371349094,0.08586961057023643,0.1025761474269819,0.11533347570051372,0.11325371776487088,0.10961204758147425,0.10597037739807762,0.10232870721468099,0.09868703703128434,0.09504536684788772,0.07833882999114225,0.06163229313439678,0.044925756277651295,0.02821921942090582
25,0.014628979646421642,0.01659670378960773,0.020042202046199574,0.02348770030279142,0.026933198559383264,0.03037869681597511,0.033824195072566954,0.04963077302024775,0.06543735096792855,0.08124392891560936,0.09705050686329016,0.07856835859579302,0.07660063445260692,0.07315513619601507,0.06970963793942322,0.06626413968283137,0.06281864142623952,0.05937314316964768,0.043566565221966884,0.027759987274286087,0.011953409326605276,-0.0038531686210755214
26,0.013448008457652696,0.015256881773459564,0.018424231159088703,0.02159158054471784,0.024758929930346976,0.02792627931597612,0.03109362870160525,0.045624170069810205,0.060154711438015165,0.07468525280622013,0.08921579417442507,0.062062700872148546,0.06025382755634168,0.05708647817071254,0.0539191287850834,0.05075177939945426,0.04758443001382512,0.044417080628195986,0.029886539259991032,0.015355997891786072,0.0008254565235811112,-0.013705084844623835
27,0.009260467808558133,0.010506080730615524,0.01268715736485752,0.014868233999099515,0.01704931063334151,0.019230387267583502,0.02141146390182549,0.03141737749155201,0.04142329108127853,0.05142920467100504,0.061435118260731565,0.03860027755651481,0.03735466463445742,0.035173588000215424,0.03299251136597343,0.03081143473173143,0.028630358097489438,0.02644928146324745,0.01644336787352093,0.006437454283794414,-0.003568459305932102,-0.013574372895658625
28,0.008129350329060718,0.009222818178325473,0.0111374877631488,0.01305215734797213,0.01496682693279546,0.016881496517618787,0.018796166102442113,0.02757990992778363,0.03636365375312515,0.04514739757846667,0.05393114140380818,0.029529700826436495,0.028436232977171738,0.02652156339234841,0.02460689380752508,0.02269222422270175,0.02077755463787842,0.018862885053055094,0.010079141227713577,0.0012953974023720595,-0.007488346422969461,-0.016272090248310975
29,0.005709005962107319,0.006476916584498522,0.007821533267598818,0.009166149950699115,0.010510766633799414,0.01185538331689971,0.013200000000000005,0.019368567454798338,0.02553713490959667,0.031705702364395,0.03787426981919334,0.024729730364069565,0.02396181974167836,0.02261720305857806,0.021272586375477763,0.019927969692377465,0.018583353009277166,0.01723873632617687,0.011070168871378539,0.004901601416580208,-0.0012669660382181262,-0.007435533493016464
30,0.004064988084777493,0.004611764099886447,0.005569172593006706,0.006526581086126964,0.007483989579247223,0.008441398072367483,0.009398806565487739,0.013791016587746265,0.01818322661000479,0.022575436632263315,0.026967646654521844,0.015293372007404351,0.014746595992295396,0.013789187499175137,0.012831779006054879,0.01187437051293462,0.01091696201981436,0.009959553526694104,0.005567343504435579,0.0011751334821770536,-0.003217076540081472,-0.007609286562340001
31,0.0028545029810536594,0.003238458292249261,0.003910766633799409,0.0045830749753495575,0.005255383316899707,0.005927691658449855,0.0066000000000000026,0.009684283727399169,0.012768567454798334,0.0158528511821975,0.01893713490959667,0.01661,0.016226044688804397,0.015553736347254248,0.014881428005704099,0.01420911966415395,0.0135368113226038,0.012864502981053653,0.009780219253654486,0.006695935526255321,0.0036116517988561535,0.0005273680714569847
32,0.0006836028233611516,0.0007755533087941492,0.0009365592294407234,0.0010975651500872974,0.0012585710707338714,0.0014195769913804457,0.0015805829120270195,0.0023192141476891595,0.0030578453833512995,0.0037964766190134395,0.0045351078546755795,0.034073763970349294,0.033981813484916294,0.03382080756426972,0.03365980164362315,0.03349879572297658,0.03333778980233001,0.033176783881683436,0.0324381526460213,0.03169952141035916,0.03096089017469702,0.03022225893903488
33,0.003495205719883368,0.003965341084525763,0.004788551281365003,0.005611761478204242,0.006434971675043482,0.007258181871882722,0.00808139206872196,0.011857953591796479,0.015634515114870996,0.019411076637945515,0.023187638161020034,0.057644990987419174,0.05717485562277678,0.05635164542593754,0.055528435229098304,0.05470522503225907,0.05388201483541983,0.05305880463858059,0.04928224311550607,0.045505681592431554,0.041729120069357035,0.03795255854628252
34,0.0058197949143289395,0.006602607607907185,0.007973317918242968,0.00934402822857875,0.01071473853891453,0.012085448849250315,0.013456159159586095,0.01974443381552619,0.02603270847146628,0.03232098312740638,0.03860925778334647,0.07473516388291891,0.07395235118934067,0.07258164087900489,0.0712109305686691,0.06984022025833332,0.06846950994799754,0.06709879963766176,0.06081052498172166,0.05452225032578157,0.04823397566984147,0.04194570101390138
35,0.008563508943160974,0.009715374876747777,0.011732299901398222,0.013749224926048666,0.01576614995069911,0.017783074975349554,0.019799999999999995,0.029052851182197487,0.03830570236439498,0.04755855354659247,0.05681140472878997,0.10478266124706015,0.10363079531347334,0.1016138702888229,0.09959694526417245,0.097580020239522,0.09556309521487155,0.09354617019022111,0.08429331900802361,0.07504046782582612,0.06578761664362863,0.05653476546143113
36,0.01712701788632195,0.019430749753495558,0.02346459980279645,0.02749844985209734,0.03153229990139823,0.035566149950699115,0.039599999999999996,0.05810570236439499,0.07661140472878998,0.09511710709318497,0.11362280945757997,0.1207730842821943,0.11846935241502068,0.1144355023657198,0.11040165231641891,0.10636780226711802,0.10233395221781713,0.09830010216851626,0.07979439980412126,0.061288697439726265,0.04278299507533128,0.02427729271093628
37,0.01604251893702251,0.018200376326455735,0.02197879918060013,0.025757222034744523,0.029535644888888917,0.03331406774303331,0.0370924905971777,0.054426394408932516,0.07176029822068732,0.08909420203244213,0.10642810584419694,0.11543352607677668,0.11327566868734346,0.10949724583319906,0.10571882297905466,0.10194040012491026,0.09816197727076587,0.09438355441662147,0.07704965060486665,0.059715746793111854,0.04238184298135704,0.025047939169602226
38,0.017450359226493666,0.019797583297288028,0.023907588488695376,0.028017593680102724,0.032127598871510066,0.03623760406291742,0.04034760925432476,0.059202681172896544,0.07805775309146834,0.09691282501004014,0.11576789692861192,0.1064789004710944,0.10413167640030004,0.10002167120889269,0.09591166601748534,0.09180166082607799,0.08769165563467063,0.0835816504432633,0.06472657852469152,0.04587150660611972,0.02701643468754792,0.008161362768976145
39,0.01995642182299687,0.022640732963064802,0.027340979888062496,0.032041226813060195,0.03674147373805788,0.04144172066305558,0.04614196758805327,0.06770483422169152,0.08926770085532974,0.110830567488968,0.13239343412260624,0.11569730793358382,0.1130129967935159,0.1083127498685182,0.1036125029435205,0.09891225601852283,0.09421200909352513,0.08951176216852744,0.0679488955348892,0.04638602890125097,0.02482316226761272,0.0032602956339744804
40,0.01697055122428938,0.019253236973693556,0.023250235128721704,0.027247233283749856,0.031244231438778008,0.03524122959380616,0.03923822774883431,0.05757486825454825,0.07591150876026219,0.09424814926597613,0.11258478977169008,0.12204114693649605,0.11975846118709188,0.11576146303206374,0.11176446487703559,0.10776746672200743,0.10377046856697927,0.09977347041195113,0.08143682990623718,0.06310018940052325,0.04476354889480931,0.026426908389095366
41,0.015630309750049077,0.017732721442731393,0.021414058507613954,0.025095395572496522,0.028776732637379083,0.032458069702261644,0.03613940676714421,0.05302791952619908,0.06991643228525395,0.08680494504430883,0.1036934578033637,0.1634180124668092,0.16131560077412688,0.15763426370924433,0.15395292664436175,0.1502715895794792,0.14659025251459665,0.14290891544971407,0.1260204026906592,0.10913188993160433,0.09224337717254945,0.07535486441349458
42,0.020629057900577584,0.023403844404028585,0.028262514301006562,0.033121184197984536,0.037979854094962504,0.04283852399194048,0.04769719388891845,0.06998684221531148,0.09227649054170453,0.11456613886809756,0.1368557871944906,0.22463876435816416,0.22186397785471315,0.21700530795773518,0.2121466380607572,0.20728796816377923,0.20242929826680126,0.19757062836982328,0.17528098004343023,0.1529913317170372,0.13070168339064414,0.10841203506425111
43,0.02448076759388045,0.02777364232626065,0.03353948820911944,0.039305334091978235,0.04507117997483701,0.050837025857695804,0.05660287174055458,0.083054283291078,0.10950569484160143,0.13595710639212485,0.16240851794264827,0.26588217998380104,0.2625893052514208,0.25682345936856205,0.25105761348570327,0.2452917676028445,0.2395259217199857,0.23376007583712693,0.20730866428660352,0.1808572527360801,0.15440584118555667,0.12795442963503326
44,0.023384902239192783,0.026530373614112746,0.03203811522310583,0.03754585683209892,0.043053598441092016,0.0485613400500851,0.05406908165907818,0.07933641328279205,0.10460374490650591,0.12987107653021976,0.15513840815393365,0.2691590463651804,0.26601357499026046,0.26050583338126737,0.2549980917722743,0.2494903501632812,0.2439826085542881,0.23847486694529502,0.21320753532158115,0.1879402036978673,0.16267287207415343,0.13740554045043954
45,0.031765269595398604,0.036037972778287373,0.043519504891696766,0.05100103700510616,0.05848256911851554,0.06596410123192493,0.07344563334533431,0.10776793209920403,0.14209023085307376,0.17641252960694348,0.2107348283608132,0.24768061686143808,0.2434079136785493,0.2359263815651399,0.2284448494517305,0.2209633173383211,0.21348178522491174,0.20600025311150236,0.17167795435763264,0.1373556556037629,0.10303335684989318,0.06871105809602346
46,0.02725793553967736,0.030924363352908543,0.037344303201770394,0.04376424305063224,0.0501841828994941,0.056604122748355946,0.06302406259721778,0.09247619755224586,0.1219283325072739,0.15138046746230197,0.18083260241733004,0.16557604357795394,0.16190961576472276,0.1554896759158609,0.14906973606699905,0.1426497962181372,0.13622985636927534,0.12980991652041352,0.10035778156538544,0.07090564661035739,0.04145351165532933,0.012001376700301256
47,0.013505664133532772,0.015322292635836786,0.01850322140536889,0.021684150174900992,0.024865078944433096,0.0280460077139652,0.0312269364834973,0.04581977467328185,0.0604126128630664,0.07500545105285096,0.0895982892426355,0.1358812776989441,0.13406464919664007,0.13088372042710797,0.12770279165757586,0.12452186288804376,0.12134093411851166,0.11816000534897955,0.103567167159195,0.08897432896941046,0.0743814907796259,0.059788652589841354
48,0.015461891147373983,0.017541649083016822,0.02118331926641346,0.024824989449810094,0.02846665963320673,0.032108329816603366,0.03574999999999999,0.05245653685674547,0.06916307371349094,0.08586961057023643,0.1025761474269819,0.11533347570051372,0.11325371776487088,0.10961204758147425,0.10597037739807762,0.10232870721468099,0.09868703703128434,0.09504536684788772,0.07833882999114225,0.06163229313439678,0.044925756277651295,0.02821921942090582
49,0.014628979646421642,0.01659670378960773,0.020042202046199574,0.02348770030279142,0.026933198559383264,0.03037869681597511,0.033824195072566954,0.04963077302024775,0.06543735096792855,0.08124392891560936,0.09705050686329016,0.07856835859579302,0.07660063445260692,0.07315513619601507,0.06970963793942322,0.06626413968283137,0.06281864142623952,0.05937314316964768,0.043566565221966884,0.027759987274286087,0.011953409326605276,-0.0038531686210755214
50,0.013448008457652696,0.015256881773459564,0.018424231159088703,0.02159158054471784,0.024758929930346976,0.02792627931597612,0.03109362870160525,0.045624170069810205,0.060154711438015165,0.07468525280622013,0.08921579417442507,0.062062700872148546,0.06025382755634168,0.05708647817071254,0.0539191287850834,0.05075177939945426,0.04758443001382512,0.044417080628195986,0.029886539259991032,0.015355997891786072,0.0008254565235811112,-0.013705084844623835
51,0.009260467808558133,0.010506080730615524,0.01268715736485752,0.014868233999099515,0.01704931063334151,0.019230387267583502,0.02141146390182549,0.03141737749155201,0.04142329108127853,0.05142920467100504,0.061435118260731565,0.03860027755651481,0.03735466463445742,0.035173588000215424,0.03299251136597343,0.03081143473173143,0.028630358097489438,0.02644928146324745,0.01644336787352093,0.006437454283794414,-0.003568459305932102,-0.013574372895658625
52,0.008129350329060718,0.009222818178325473,0.0111374877631488,0.01305215734797213,0.01496682693279546,0.016881496517618787,0.018796166102442113,0.02757990992778363,0.03636365375312515,0.04514739757846667,0.05393114140380818,0.029529700826436495,0.028436232977171738,0.02652156339234841,0.02460689380752508,0.02269222422270175,0.02077755463787842,0.018862885053055094,0.010079141227713577,0.0012953974023720595,-0.007488346422969461,-0.016272090248310975
53,0.005709005962107319,0.006476916584498522,0.007821533267598818,0.009166149950699115,0.010510766633799414,0.01185538331689971,0.013200000000000005,0.019368567454798338,0.02553713490959667,0.031705702364395,0.03787426981919334,0.024729730364069565,0.02396181974167836,0.02261720305857806,0.021272586375477763,0.019927969692377465,0.018583353009277166,0.01723873632617687,0.011070168871378539,0.004901601416580208,-0.0012669660382181262,-0.007435533493016464
54,0.004064988084777493,0.004611764099886447,0.005569172593006706,0.006526581086126964,0.007483989579247223,0.008441398072367483,0.009398806565487739,0.013791016587746265,0.01818322661000479,0.022575436632263315,0.026967646654521844,0.015293372007404351,0.014746595992295396,0.013789187499175137,0.012831779006054879,0.01187437051293462,0.01091696201981436,0.009959553526694104,0.005567343504435579,0.0011751334821770536,-0.003217076540081472,-0.007609286562340001
55,0.0028545029810536594,0.003238458292249261,0.003910766633799409,0.0045830749753495575,0.005255383316899707,0.005927691658449855,0.0066000000000000026,0.009684283727399169,0.012768567454798334,0.0158528511821975,0.01893713490959667,0.01661,0.016226044688804397,0.015553736347254248,0.014881428005704099,0.01420911966415395,0.0135368113226038,0.012864502981053653,0.009780219253654486,0.006695935526255321,0.0036116517988561535,0.0005273680714569847
56,0.0006836028233611516,0.0007755533087941492,0.0009365592294407234,0.0010975651500872974,0.0012585710707338714,0.0014195769913804457,0.0015805829120270195,0.0023192141476891595,0.0030578453833512995,0.0037964766190134395,0.0045351078546755795,0.034073763970349294,0.033981813484916294,0.03382080756426972,0.03365980164362315,0.03349879572297658,0.03333778980233001,0.033176783881683436,0.0324381526460213,0.03169952141035916,0.03096089017469702,0.03022225893903488
57,0.003495205719883368,0.003965341084525763,0.004788551281365003,0.005611761478204242,0.006434971675043482,0.007258181871882722,0.00808139206872196,0.011857953591796479,0.015634515114870996,0.019411076637945515,0.023187638161020034,0.057644990987419174,0.05717485562277678,0.05635164542593754,0.055528435229098304,0.05470522503225907,0.05388201483541983,0.05305880463858059,0.04928224311550607,0.045505681592431554,0.041729120069357035,0.03795255854628252
58,0.0058197949143289395,0.006602607607907185,0.007973317918242968,0.00934402822857875,0.01071473853891453,0.012085448849250315,0.013456159159586095,0.01974443381552619,0.02603270847146628,0.03232098312740638,0.03860925778334647,0.07473516388291891,0.07395235118934067,0.07258164087900489,0.0712109305686691,0.06984022025833332,0.06846950994799754,0.06709879963766176,0.06081052498172166,0.05452225032578157,0.04823397566984147,0.04194570101390138
59,0.008563508943160974,0.009715374876747777,0.011732299901398222,0.013749224926048666,0.01576614995069911,0.017783074975349554,0.019799999999999995,0.029052851182197487,0.03830570236439498,0.04755855354659247,0.05681140472878997,0.10478266124706015,0.10363079531347334,0.1016138702888229,0.09959694526417245,0.097580020239522,0.09556309521487155,0.09354617019022111,0.08429331900802361,0.07504046782582612,0.06578761664362863,0.05653476546143113
60,0.01712701788632195,0.019430749753495558,0.02346459980279645,0.02749844985209734,0.03153229990139823,0.035566149950699115,0.039599999999999996,0.05810570236439499,0.07661140472878998,0.09511710709318497,0.11362280945757997,0.1207730842821943,0.11846935241502068,0.1144355023657198,0.11040165231641891,0.10636780226711802,0.10233395221781713,0.09830010216851626,0.07979439980412126,0.061288697439726265,0.04278299507533128,0.02427729271093628
61,0.01604251893702251,0.018200376326455735,0.02197879918060013,0.025757222034744523,0.029535644888888917,0.03331406774303331,0.0370924905971777,0.054426394408932516,0.07176029822068732,0.08909420203244213,0.10642810584419694,0.11543352607677668,0.11327566868734346,0.10949724583319906,0.10571882297905466,0.10194040012491026,0.09816197727076587,0.09438355441662147,0.07704965060486665,0.059715746793111854,0.04238184298135704,0.025047939169602226
62,0.017450359226493666,0.019797583297288028,0.023907588488695376,0.028017593680102724,0.032127598871510066,0.03623760406291742,0.04034760925432476,0.059202681172896544,0.07805775309146834,0.09691282501004014,0.11576789692861192,0.1064789004710944,0.10413167640030004,0.10002167120889269,0.09591166601748534,0.09180166082607799,0.08769165563467063,0.0835816504432633,0.06472657852469152,0.04587150660611972,0.02701643468754792,0.008161362768976145
63,0.01995642182299687,0.022640732963064802,0.027340979888062496,0.032041226813060195,0.03674147373805788,0.04144172066305558,0.04614196758805327,0.06770483422169152,0.08926770085532974,0.110830567488968,0.13239343412260624,0.11569730793358382,0.1130129967935159,0.1083127498685182,0.1036125029435205,0.09891225601852283,0.09421200909352513,0.08951176216852744,0.0679488955348892,0.04638602890125097,0.02482316226761272,0.0032602956339744804
64,0.01697055122428938,0.019253236973693556,0.023250235128721704,0.027247233283749856,0.031244231438778008,0.03524122959380616,0.03923822774883431,0.05757486825454825,0.07591150876026219,0.09424814926597613,0.11258478977169008,0.12204114693649605,0.11975846118709188,0.11576146303206374,0.11176446487703559,0.10776746672200743,0.10377046856697927,0.09977347041195113,0.08143682990623718,0.06310018940052325,0.04476354889480931,0.026426908389095366
65,0.015630309750049077,0.017732721442731393,0.021414058507613954,0.025095395572496522,0.028776732637379083,0.032458069702261644,0.03613940676714421,0.05302791952619908,0.06991643228525395,0.08680494504430883,0.1036934578033637,0.1634180124668092,0.16131560077412688,0.15763426370924433,0.15395292664436175,0.1502715895794792,0.14659025251459665,0.14290891544971407,0.1260204026906592,0.10913188993160433,0.09224337717254945,0.07535486441349458
66,0.020629057900577584,0.023403844404028585,0.028262514301006562,0.033121184197984536,0.037979854094962504,0.04283852399194048,0.04769719388891845,0.06998684221531148,0.09227649054170453,0.11456613886809756,0.1368557871944906,0.22463876435816416,0.22186397785471315,0.21700530795773518,0.2121466380607572,0.20728796816377923,0.20242929826680126,0.19757062836982328,0.17528098004343023,0.1529913317170372,0.13070168339064414,0.10841203506425111
67,0.02448076759388045,0.02777364232626065,0.03353948820911944,0.039305334091978235,0.04507117997483701,0.050837025857695804,0.05660287174055458,0.083054283291078,0.10950569484160143,0.13595710639212485,0.16240851794264827,0.26588217998380104,0.2625893052514208,0.25682345936856205,0.25105761348570327,0.2452917676028445,0.2395259217199857,0.23376007583712693,0.20730866428660352,0.1808572527360801,0.15440584118555667,0.12795442963503326
